ID,Title,Location,Salary,Summary
https://kr.indeed.com/viewjobs?jk=661a80939b1acd30,Solutions Engineer,f5 서울,,"Kubernetes) • Proficient in one or more programming languages ( Python, JavaScript, Golang, etc.) What you’ll bring: • 5 +..."
https://kr.indeed.com/viewjobs?jk=18ed6f92a291d134,Sr. Manager for Logistics digital transf...,Thermo Fisher Scientific 3.5 서울,,"Excel (VBA, power pivots) skills - Experience in R studio, Python, data modeling, and hypothesis testing is a plus - Must..."
https://kr.indeed.com/viewjobs?jk=68486bb7da29a05b,Sr. Application Engineer - HAV,Mentor Graphics (Korea) LLC 4.0 경기도 성남,,"Proficient in scripting languages used today. (e.g., Perl, Python, various shell scripts/Makefiles, XML, JSON, etc.) Good..."
https://kr.indeed.com/viewjobs?jk=7b04030358d701b1,[서울시뉴딜] 디지털사이니지 · 실감콘텐츠 분야 전문인력 양성 교육 /...,스마트미디어산업진흥협회 서울,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>증강현실(AR)|인터넷...
https://kr.indeed.com/viewjobs?jk=409c1253b2dde75b,동국대학교 데이터분석팀 연구원(계약직) 채용공고,동국대학교 4.3 서울 필동,,"자 4) 남자의 경우 병역필 또는 면제자 5) 한글, MS OFFICE 등 기본 문서작업 가능자 6) Python, R 프로그래밍 언어 사용 가능자 우대 2. 모집인원 : O명 3. 근무조건 및 계약기간 구 분..."
https://kr.indeed.com/viewjobs?jk=5015781911d160c4,한화생명 플랫폼개발팀 개발자 경력채용,한화그룹 4.2 서울,,"많은 분 (AWS CDK) • Python 또는 Java 기반 개발 경험... 실력 • 웹과 모바일 앱에 대한 높은 이해 • Java, Node.js, Python 등 테스트 자동화를 위한 개발 능력 • 논리적 사고와 문제 분석..."
https://kr.indeed.com/viewjobs?jk=251ec7deb78d7813,2021년 상반기 Python 경력,매크로액트 성남 수정구,,커리어에 이력서를 등록하지 않으셨다면!! 상세 이력서 등록하기 지원양식 커리어 온라인 이력서 직무/산업 직무별(직종) 웹프로그래머 Python 응용프로그래머응용프로그래머 산업별(업종) 솔루션.ASP.소프트웨어 소프트웨어개발
https://kr.indeed.com/viewjobs?jk=28b676c81d7ef247,OPC Applications Engineer,Synopsys 경기도 성남,,"skills, including Windows, Linux, scripting (e.g. TCL, Python, Perl) and programming skills. Experience with MATLAB or TCL..."
https://kr.indeed.com/viewjobs?jk=13c255d208b7a645,금융공학연구소 신입 및 경력직원,KIS채권평가 대한민국,,"담당업무: - 금융공학 연구 및 개발 *필요 직무 능력: 1. 금융공학, 수학/통계 관련 전공자 2. C / Python 프로그래밍 가능한 자 3. 우대 조건 - Derivatives Pricing에 대한 이해 및 경험 우대..."
https://kr.indeed.com/viewjobs?jk=be95b5718905880f,AI/빅데이터/클라우드 분야 (인재 Pool),LG유플러스 3.8 서울,,"Science를 위한 언어(R/ Python) 및 Tool(scikit-learn/Tensorflow 등) 능숙자 . Deep Learning Model 구현 경험자 . Java, Python등을 이용하여 분석을 위한 Data..."
https://kr.indeed.com/viewjobs?jk=5d4ef5faadd96b30,"[대성] 개발자 채용 | 앱개발,Java,Python,objective",대성 관심기업 전주 팔복동,,"근무조건 정규직 급여 면접후 결정 주 5일 | 오전 9시~오후 6시 undefined 전북전체, 전북 전주시 지원자격 신입, 경력 무관, 경력무관 학력무관 우대조건 해당업무 인턴경험, 해당업무 근무경험, 컴퓨터활용 우수..."
https://kr.indeed.com/viewjobs?jk=b102b3d8f193a4c1,2021 GEDP (Global Engineering Developmen...,GE Appliances 경기도 성남,,using C programming language Scripting languages like Lua/ Python/JavaScript may also be used if needed Support connected...
https://kr.indeed.com/viewjobs?jk=aa4f54d9c677fd73,인프라보안,NHN 4.4 성남 판교역,,"영역별 취약점에 대한 충분한 이해 - CVE 보안취약점 분석 및 대응 역량 - C, Java, Python 등을 통한 업무 자동화 및 분석도구 개발 경험 - 리버스 엔지니어링에 능숙하거나 다수의 버그바..."
https://kr.indeed.com/viewjobs?jk=92a3c458d76803d2,[진행중]우리은행 마이데이터ACT 전문직 (데이터 사이언티스트(데이터 분...,우리은행 4.5 서울 회현동,,"이터 분석 업무 경력 5년 이상 보유자(관련 서비스 기획, 운영 경력 합산) - 데이터 분석 관련 언어( Python, R 등) 사용 능력 및 분석 결과의 실제 서비스 적용 경험 보유자 - 적극적이고 원만한 커뮤니케이션..."
https://kr.indeed.com/viewjobs?jk=a2b8aae664300392,신한AI 인공지능(AI) 인력,신한에이아이 서울 영등포구,,"련전공 : 인공지능 / 수학 / 산업공학 / 컴퓨터공학 / 통계 관련 [우대사항] - 프로그래밍 숙련자 ( python 外 C++, Java 등) - 금융데이터 또는 시계열 데이터 기반 인공지능 모델 구축 및 운영경험 - 강화..."
https://kr.indeed.com/viewjobs?jk=b5b88516a299bbb2,(주)신세계아이앤씨 경력사원 상시,신세계아이앤씨 서울 중구,,"0명 공통사항 -. 자동화 Tool에 대한 이해 보유자 -. JAVA, C, JavaScript, Python, HTML, JSP 등 프로그래밍 언어 개발 경험자... Process 및 Process Mangement에..."
https://kr.indeed.com/viewjobs?jk=ee2cad5a4861601b,[이마트24] [Data Scientist] 경력사원 모집(Senior),신세계 4.5 대한민국,,"Data 분석 관련업무 최소 5년 이상(과장/대리급) - 통계/분석 관련업무 수행역량 보유자 - R, Python, SQL 등 통계/분석 프로그램 활용역량 및 Machine Learning/Deep Learning..."
https://kr.indeed.com/viewjobs?jk=cfc6c4d6a4cd83bd,Senior Analyst - Data Analytics,McKinsey & Company 4.3 서울,,"skills with python, R Knowledge... suited... business problem (using Python, SAS, SQL, R and other relevant tools..."
https://kr.indeed.com/viewjobs?jk=69ab0f58743cb713,21년 전문연구요원 (AI엔지니어),Nexon 성남 분당구,,"대상자 - 병역의무가 없거나 면제된 분, 병역의 의무를 마치신 분은 본 공고의 대상에서 제외됨 - Python에 숙련된 프로그래밍 능력과 머신러닝 라이브러리 활용 경험 - 머신러닝과 강화학습에 관련된 지식 습득 혹은..."
https://kr.indeed.com/viewjobs?jk=7d4bc2a107c6669b,Customer Engineer,Microsoft 4.2 서울,,least 5 years welcome experience in model development using python or R. Experience in migrating from one database to another...
https://kr.indeed.com/viewjobs?jk=b4443754bb4507bb,21년 BigData/연구소 경력사원,롯데정보통신 서울 금천구,,"석/박사 우대) - AI, 통계학, 수학과, 산업공학 등 - 머신러닝/딥러닝 모형 구축 경험자 - R/ Python 활용 분석모형 구축 경험자 - ADsP, ADP 등 분석관련 자격증 소지자 우대 가산동 본사 그룹사 PJT..."
https://kr.indeed.com/viewjobs?jk=112e58d399a83a19,BIM Manager,SYSTRA 서울,,"Openroads, Navigator. Microsoft: Office 365. IT language: Python (A plus) Others: Dynamo (A plus) Job Segment: Engineer..."
